../FlowerImages/image_00001.jpg,1519.08519104,4479.37637925,2286.38900534,-1188.08091626,1092.08480448,-1422.34557156,-1406.33355239,-93.4126984127,859.174454961,-443.187977176,1169.67002845,-921.767801924,-832.586375819,871.101713153,2247.89125344,183.371886306,696.674194875,-1578.53541066,123.648965639,794.890145834,1186.71871039,-43.0437734493,-1286.85143959,306.238103242,239.677834309,1148.32581493,630.74662972,-1436.00971517,510.621225082,1158.42978583,958.654812491,-319.622172976,587.168056839,1877.01803272,-456.299828942,-416.052659935,-186.621228456,587.451278531,-397.131236391,496.705426195,312.884908282,443.323851041,793.630224617,402.014137319,-1276.87130426,375.090722312,-558.202371291,-85.7463859077,-1222.47464734,-12.4757328703
../FlowerImages/image_00002.jpg,-2584.34429027,5984.09324592,-1075.48999182,-136.065834662,-2398.94794603,-441.680324465,-1562.00211451,-83.0735527385,-2717.19987266,1341.04019471,-561.376607126,679.845752597,-1454.59194376,-939.903234629,-393.710166628,-580.483503492,-1204.40381077,-617.903442239,-176.176590597,876.800717261,1123.25589379,-134.280318468,-468.976605965,676.730522574,-335.319738351,-692.323833576,1041.91175301,-438.346375759,938.954975542,-335.894605925,-528.070820216,289.368737706,-52.6890009505,-110.327977308,-502.301332586,205.014921487,208.248471149,717.665846527,-9.84016898211,-462.159914762,741.692673299,-630.458275653,400.987454472,268.21886998,36.9279006547,-149.707050017,-191.825733739,778.032605941,-201.348532036,66.4507283313
../FlowerImages/image_00003.jpg,758.426943092,256.598005518,154.485963914,1699.25639095,-2646.18447909,1124.45882917,1919.8477741,-3328.77793119,-2782.53782357,1060.38317384,1139.1290631,-1179.90928237,-2080.36401804,610.45819199,-318.02419925,312.489122284,965.864722006,194.64080511,2115.04686488,299.728205406,361.100926362,-535.431584661,1151.78228975,2212.20826993,-238.255002036,1110.51276259,986.589175922,-76.5267528899,102.617494819,-772.173181614,486.406267339,221.497210139,-735.280966422,629.024793563,-184.524261878,488.504987557,-372.693469776,-9.73537123005,1448.98176785,235.146554751,-227.520053692,528.561334931,-735.343138775,-150.122601942,-1003.11934078,233.853009966,1422.04644002,-323.942538175,-113.429259594,-950.728314839
../FlowerImages/image_00004.jpg,2011.9227866,3495.6829716,-417.94320231,-912.416713226,246.066625785,-2077.18225763,-3020.21203914,-1407.46808359,976.060995171,-729.910242609,350.509425923,-601.679867842,-1273.85884184,-1016.76921661,-427.259589564,578.677842897,832.379852285,-582.497764286,237.157085761,116.264970677,-647.910939803,414.447467259,836.873450519,-805.390239499,-297.154725929,-134.583009123,-361.284281506,50.5459368914,-683.665025155,795.782384491,1370.23788453,-322.207968119,237.378155125,-278.298230974,117.907370954,-339.419992086,455.045581182,-115.066817692,-244.416131494,-279.645170901,337.974341283,-355.774327814,-281.61331339,281.513891698,231.577623931,-269.561558996,224.125147586,6.92454088521,-349.409212924,164.448610185
../FlowerImages/image_00005.jpg,-939.354748382,3401.05702251,1059.35628465,-148.494246638,-4202.27509475,1919.04446516,621.492365943,2065.60468527,887.876077369,1110.01968124,2154.48672462,-1263.56115528,-1953.55737747,138.215869753,1002.09247785,-1667.00294528,-225.40330794,317.686557248,-399.593981266,-224.344495304,-364.78092957,-62.6519602307,1337.18088667,-341.456143077,45.8897392797,-1710.86089327,343.554860578,872.627960235,-523.7127568,-574.855927551,476.940745653,1540.93252953,-398.439007782,-382.304868268,418.513380011,732.454996375,590.993318674,306.87302591,164.89867579,-203.264053632,428.742392471,555.073623329,-699.595891053,-1005.71465611,86.5773367209,58.0018174624,-498.150670491,309.705055065,407.989450948,152.364610802
../FlowerImages/image_00006.jpg,-650.211641636,2246.81064507,158.713994617,1213.73850596,-3783.53178937,1476.64345478,-1858.94189522,-3117.5086642,251.102162799,-724.346343591,-2620.80131945,1002.79921132,1387.20238489,-826.177185887,273.020122412,462.209688249,-900.577092571,-839.163560788,-1386.0789185,-189.084897225,-685.228843965,-765.238522264,-730.584118974,931.762388992,-395.425988793,-1945.15837099,-438.247028612,-303.282504818,-703.705448299,-330.180550839,440.111336996,-350.966899206,-234.707328418,76.8220247066,-477.067094284,1971.22853832,1196.81111997,941.897062702,688.44614638,-517.035552155,356.603785913,708.580453351,547.449939584,-93.3295214216,-1011.16735949,981.148764995,1664.35433412,-1591.82968315,352.687893708,-508.575511159
../FlowerImages/image_00007.jpg,1410.42674236,707.18139236,-848.376189889,805.13013239,-122.487473122,-1689.05402249,-448.672373914,1111.16127981,169.063664152,-461.148101271,234.178901326,-988.361712296,15.2669478904,-1698.55170129,-490.115202085,837.849603179,1753.98619917,604.155824186,-801.267578893,1858.4111058,433.451966027,2045.62183574,-1579.96134506,1907.51388665,182.766933184,132.06522794,1030.33398087,-150.467077921,944.44957401,1460.18683528,-572.488649997,-60.1737000891,219.127771323,49.9827717697,400.249723614,829.223122113,-799.362740615,-759.220341575,-486.099803124,-91.728911238,-718.63140416,-174.388970781,-636.70215278,-131.694145839,652.247255956,931.850772478,191.94012124,-176.634275811,-923.61323636,7.12369086457
../FlowerImages/image_00008.jpg,1253.20500621,1739.55657666,-315.894121113,1521.79986406,-1611.05270711,-700.140549773,-785.829867271,-243.567545288,-928.369866714,-315.068516395,-591.312468556,-837.716209647,-350.186789902,-387.925053552,2305.85380184,752.090973184,303.98799186,-1373.44763187,-291.890363151,418.624440691,-748.506508966,-16.9034831582,129.393939778,-7.71041919725,-26.0061507907,-197.958850776,1027.47917643,-103.567331408,-318.874923377,100.38372638,754.029784524,-916.663415675,217.155708219,-252.95012501,-542.164858472,-1854.96407187,80.2367189008,993.658194267,349.055108109,-84.4595281104,424.396594039,-131.214479464,-139.52770793,1050.63444928,-293.864859156,612.111579122,-330.659019567,592.237385035,1217.07401456,-128.520397776
../FlowerImages/image_00009.jpg,-831.700098974,5114.37026019,1285.40968058,760.478812346,457.455203284,1979.59670944,980.78413805,-82.8942820096,-1018.58571865,-602.33093077,866.97089402,313.443205477,-1193.02814707,203.221802581,267.494475585,-512.693854681,-247.398866021,-393.045033022,-399.506442335,-237.536034325,808.878495364,1709.37052408,223.212971154,-306.839568765,264.369062546,-397.930560207,476.333035587,-250.904793541,112.720020079,-352.700396444,-1057.45228812,-81.1373569783,960.971395163,-210.994414887,-329.680570001,-33.8363368005,301.467295115,1244.25932705,535.704842363,406.451361349,210.347989209,-133.411937598,180.798258739,556.841574511,-23.8341797059,-218.73496124,807.943229289,278.701473496,-1826.40171982,-382.318765219
../FlowerImages/image_00010.jpg,-3093.34703642,2720.10663273,-243.544832258,207.902372844,-176.168092179,-238.993795168,-166.163847744,791.61621115,-2580.36454489,-321.117071532,658.275821148,-138.796735229,646.065517079,-343.255308287,82.6590617973,775.124175924,666.936069275,494.308685942,119.916665552,-9.90009547115,-2244.40140906,94.5161115295,-29.6101796548,381.283805044,409.73168823,414.708283449,-574.240594518,-143.015496154,-672.92866986,-494.353904434,877.879464959,264.67198613,107.416996925,-172.677328073,-763.525103728,27.1749809724,-696.313514992,-1421.37482659,-3.54411011584,636.880476601,244.365123429,-591.143908791,727.831792341,-236.371521854,1486.70244817,-257.851989402,465.976485104,-256.663641368,70.372846424,-242.712920003
